fold,sample_size,initial_fleet_hash,mechanism_id,dispatch_strategy,pricing_scenario,supply_scenario,av_penetration,odd_profile,cancellation_reason,orders
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_patience_timeout,2
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,,1264
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_passenger_rejection,167
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,,1264
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_passenger_rejection,167
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,,1264
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_passenger_rejection,166
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_patience_timeout,1
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,,1264
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_passenger_rejection,167
2,1500,ed4cc195d96b8323a4fe6dc34d9295f4b44a9bd581ab12ab927a4799d1d7fca3,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,,1267
2,1500,ed4cc195d96b8323a4fe6dc34d9295f4b44a9bd581ab12ab927a4799d1d7fca3,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,ed4cc195d96b8323a4fe6dc34d9295f4b44a9bd581ab12ab927a4799d1d7fca3,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,ed4cc195d96b8323a4fe6dc34d9295f4b44a9bd581ab12ab927a4799d1d7fca3,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,ed4cc195d96b8323a4fe6dc34d9295f4b44a9bd581ab12ab927a4799d1d7fca3,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_passenger_rejection,163
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_passenger_rejection,171
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_passenger_rejection,171
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_passenger_rejection,171
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_passenger_rejection,171
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,uncertainty_sensitive_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,uncertainty_sensitive_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,uncertainty_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,uncertainty_sensitive_av,cancelled_passenger_rejection,171
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,,1260
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_available_vehicle,51
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_spatial_candidate,18
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_passenger_rejection,171
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,,1321
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_passenger_rejection,128
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_patience_timeout,4
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,,1318
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_odd_feasible_av,1
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_passenger_rejection,129
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_patience_timeout,5
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,,1322
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,mature_av,cancelled_passenger_rejection,131
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,,1324
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_passenger_rejection,129
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,,1322
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_passenger_rejection,128
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,uncertainty_sensitive_av,cancelled_patience_timeout,3
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,,1324
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_available_vehicle,21
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_no_spatial_candidate,26
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,moderate_av,cancelled_passenger_rejection,129
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,abundant,0.5,moderate_av,,1325
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,abundant,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,abundant,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,abundant,0.5,moderate_av,cancelled_passenger_rejection,127
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,abundant,0.5,moderate_av,cancelled_patience_timeout,1
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,,1137
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,cancelled_no_odd_feasible_av,158
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,cancelled_no_spatial_candidate,27
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,cancelled_passenger_rejection,115
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,conservative_av,cancelled_patience_timeout,42
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,,1101
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,cancelled_no_odd_feasible_av,189
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,cancelled_passenger_rejection,116
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,intersection_sensitive_av,cancelled_patience_timeout,47
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,,1302
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,cancelled_no_odd_feasible_av,27
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,cancelled_no_spatial_candidate,26
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,cancelled_passenger_rejection,122
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,mature_av,cancelled_patience_timeout,2
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,,1278
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_odd_feasible_av,52
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_spatial_candidate,26
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_passenger_rejection,120
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_patience_timeout,3
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,,1181
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,cancelled_no_odd_feasible_av,125
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,cancelled_passenger_rejection,116
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,uncertainty_sensitive_av,cancelled_patience_timeout,31
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,,1278
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_available_vehicle,21
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_odd_feasible_av,52
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_no_spatial_candidate,26
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_passenger_rejection,120
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.75,moderate_av,cancelled_patience_timeout,3
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,,1327
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,tight,0.5,moderate_av,cancelled_passenger_rejection,126
