date,order_id,transition_index,from_link_id,to_link_id,bridge_found,bridge_repairable,bridge_distance_m,bridge_link_count,bridge_node_path,bridge_reason
20161023,29ecdccbe6910b7f418df78e49e892b8,15,335513936_2221__n1,162532933_2408__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,29ecdccbe6910b7f418df78e49e892b8,22,381473318_2414__n0,162532761_2422__n1,False,False,,,,no_directed_path_within_distance_cap
20161023,29ecdccbe6910b7f418df78e49e892b8,23,162532761_2422__n1,162542043_2415__n1,False,False,,,,no_directed_path_within_distance_cap
20161023,29ecdccbe6910b7f418df78e49e892b8,45,381473317_2629__n0,152428520_2634__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,29ecdccbe6910b7f418df78e49e892b8,46,152428520_2634__n0,162542042_2628__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,3271b82dbde57bef9e80296f3660c2f2,18,152427987_2576__n0,152427999_2561__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,399c282fdf818f72476443620120498d,6,152427987_2576__n0,152427999_2561__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,45a950519e1959f3a555b7e4c71e24e3,23,162540384_2635__n0,162532761_2422__n1,False,False,,,,no_directed_path_within_distance_cap
20161023,45a950519e1959f3a555b7e4c71e24e3,24,162532761_2422__n1,162540374_2633__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,5651e622c9be1cf4cb3053491191d991,7,335513936_2221__n1,162532933_2408__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,576834dbbdf34915d29c590042717488,63,263485691_8790__n0,381429052_2558__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,65a48f4e20f4e58a3d7230b4c5f5abcd,12,156592802_10050__n2,266583975_10026__n2,False,False,,,,no_directed_path_within_distance_cap
20161023,749d7f1523126e73484451f02ad37992,36,162540379_2393__n0,335527368_2389__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,9250986eeb715d58172ef221e80ed556,19,162540382_2656__n0,152428519_2370__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,94671c526160de75b151ea71c0b63840,67,264453197_8806__n0,155248440_8810__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,9a330417b6a747ed64c881634bf5228a,25,264453197_8806__n0,155248440_8810__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,b5633d4d79d298e8c3f53e6314b4f2a7,93,152427991_2563__n0,26174011_2565__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,b8c0a1ba7eaf2f5bf12941c087b5d69b,1,162540384_2635__n0,162532761_2422__n1,False,False,,,,no_directed_path_within_distance_cap
20161023,b8c0a1ba7eaf2f5bf12941c087b5d69b,4,162532781_2407__n0,381409556_2412__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,cb0c91ab753c292d7e29d76349844b69,36,369790064_4622__n0,369790065_4624__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,cdacf7c5ccdb37aa3580c099648a89ba,55,162540382_2656__n0,28340415_2395__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,d6c4358f6f00d063b9fd5a234ff3469b,15,162540382_2656__n0,152428519_2370__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,eda64142d86dc8f632a59d0c3cc8d75f,1,255201450_10351__n0,457983472_10329__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,f72a48dd9df5135233cbe569247ce238,12,335513936_2221__n1,162532933_2408__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,fd8550e0a03c4efc201b855360145543,50,152427987_2576__n0,152427999_2561__n0,False,False,,,,no_directed_path_within_distance_cap
20161023,fd9c448a264206fdbb7604b6bf7983f0,22,152427993_8794__n1,263485688_8788__n1,False,False,,,,no_directed_path_within_distance_cap
