date,order_id,from_link_id,to_link_id,reason
20161020,102af2cc22564729f5b961dd66065144,142321458_4372,142321460_4351,flagged_direction_gap
20161020,102af2cc22564729f5b961dd66065144,142321460_4351,59140345_4341,flagged_direction_gap
20161020,102af2cc22564729f5b961dd66065144,59140345_4341,59140315_4362,flagged_direction_gap
20161020,102af2cc22564729f5b961dd66065144,59140315_4362,59140302_4307,flagged_direction_gap
20161020,102af2cc22564729f5b961dd66065144,59140302_4307,59868470_4291,flagged_direction_gap
20161020,102af2cc22564729f5b961dd66065144,59868470_4291,337335331_4304,flagged_direction_gap
20161020,11177c708bb947a2bff90193eec4c522,258738667_2572,28340417_2566,flagged_direction_gap
20161020,140dd02b957f3cce8afa805ab25a19cf,28276817_4647,181353849_4635,flagged_direction_gap
20161020,140dd02b957f3cce8afa805ab25a19cf,181353849_4635,28276817_4647,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,235264614_8773,142323482_8778,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,28340417_2566,258738667_2572,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,258738667_2572,28340417_2566,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,334648919_2377,142432186_2353,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,142432189_2346,28275321_1874,flagged_direction_gap
20161020,15f099b44ae22f4f572b5cf4bc2c6e72,28275321_1874,235103632_1884,flagged_direction_gap
20161020,16db365f99292fbe8320c12119a56272,335560623_2217,266773682_2220,flagged_direction_gap
20161020,19cf1297a81aab83606221c25f779217,337335333_4368,337335331_4304,flagged_direction_gap
20161020,1ec6760ee08ffb86c48aff88783cf211,137828494_2580,152427722_8872,flagged_direction_gap
20161020,1f91edac8a568e48e59d765c6c905077,28484384_4164,59128886_4178,flagged_direction_gap
20161020,1f91edac8a568e48e59d765c6c905077,59140301_4321,142324647_4315,flagged_direction_gap
20161020,213de6670795a9603bda510cd08d471f,266957160_4410,277555003_4267,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,142324640_4286,337335331_4304,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,28258922_2604,148832617_3793,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,148832617_3793,28258922_2604,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,89567417_2568,258738678_2548,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,258738681_2552,334648925_2555,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,28340418_2560,142320604_2589,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,142320604_2589,235264734_2578,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,235264734_2578,28340418_2560,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,264453194_8816,263738597_8782,flagged_direction_gap
20161020,2237a809aafafb5d2edb3b364e215fa0,263738597_8782,152427720_8815,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,142432188_2601,28340417_2566,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,152428516_2373,162532783_2416,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,162532783_2416,162540374_2633,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,28275322_2661,258742307_2667,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,258742307_2667,28461936_2686,flagged_direction_gap
20161022,006e0198bba6974df99b197b902cfe40,28461936_2686,212722769_2602,flagged_direction_gap
20161022,0097e2e0a513b99519a5d154bf9ccd7d,337335333_4368,337335331_4304,flagged_direction_gap
20161022,0097e2e0a513b99519a5d154bf9ccd7d,266746954_2571,258738682_2396,flagged_direction_gap
20161022,0097e2e0a513b99519a5d154bf9ccd7d,334648921_2397,258742307_2667,flagged_direction_gap
20161022,05885b904aa9e4dc3619fbb9bd9ceca4,335518754_9274,245402096_9305,flagged_direction_gap
20161022,0946fd780dc4681bbdba49431c7e69ca,337335333_4368,59140338_4734,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,264562126_8923,334648936_8919,flagged_direction_gap
