epoch_id,condition,layer,category,waiting_order_count,E_AV,U_AV,M_AV,O_HA,E_HV
1800,D2,SPATIAL,FALLBACK_EVIDENCE,20,3143,20,20,20,2755
1800,D2,PASSENGER,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D2,PASSENGER,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D2,PASSENGER,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D2,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,53,5169,33,33,33,6567
1800,D2,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D2,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D2,CAPABILITY_HARD,ORIGINAL_REVERSE,53,5169,33,33,33,6567
1800,D2,CAPABILITY_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D2,CAPABILITY_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D2,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,53,2371,15,15,15,6567
1800,D2,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,6,6,1,1,1,868
1800,D2,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D2,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,53,0,0,0,0,6567
1800,D2,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,6,6,1,1,1,868
1800,D2,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,20,0,0,0,0,2755
1800,D2,TOPK,ORIGINAL_REVERSE,53,0,0,0,0,1002
1800,D2,TOPK,M_CAPABILITY_HARD,6,6,1,1,1,113
1800,D2,TOPK,FALLBACK_EVIDENCE,20,0,0,0,0,396
1800,D2,VALID_ETA,ORIGINAL_REVERSE,53,0,0,0,0,1002
1800,D2,VALID_ETA,M_CAPABILITY_HARD,6,6,1,1,1,113
1800,D2,VALID_ETA,FALLBACK_EVIDENCE,20,0,0,0,0,396
1800,D2,PATIENCE,ORIGINAL_REVERSE,53,0,0,0,0,12
1800,D2,PATIENCE,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D2,PATIENCE,FALLBACK_EVIDENCE,20,0,0,0,0,10
1800,D2,SESSION,ORIGINAL_REVERSE,53,0,0,0,0,8
1800,D2,SESSION,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D2,SESSION,FALLBACK_EVIDENCE,20,0,0,0,0,8
1800,D3,SPATIAL,ORIGINAL_REVERSE,53,7773,53,53,53,6567
1800,D3,SPATIAL,M_CAPABILITY_HARD,6,964,6,6,6,868
1800,D3,SPATIAL,FALLBACK_EVIDENCE,20,3143,20,20,20,2755
1800,D3,PASSENGER,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D3,PASSENGER,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D3,PASSENGER,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D3,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D3,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D3,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D3,CAPABILITY_HARD,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D3,CAPABILITY_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D3,CAPABILITY_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D3,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,53,2266,14,14,14,6567
1800,D3,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,6,0,0,0,0,868
1800,D3,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D3,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,53,2266,14,14,14,6567
1800,D3,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,6,0,0,0,0,868
1800,D3,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D3,TOPK,ORIGINAL_REVERSE,53,157,14,14,14,849
1800,D3,TOPK,M_CAPABILITY_HARD,6,0,0,0,0,113
1800,D3,TOPK,FALLBACK_EVIDENCE,20,157,14,14,14,243
1800,D3,VALID_ETA,ORIGINAL_REVERSE,53,157,14,14,14,849
1800,D3,VALID_ETA,M_CAPABILITY_HARD,6,0,0,0,0,113
1800,D3,VALID_ETA,FALLBACK_EVIDENCE,20,157,14,14,14,243
1800,D3,PATIENCE,ORIGINAL_REVERSE,53,10,1,1,1,12
1800,D3,PATIENCE,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D3,PATIENCE,FALLBACK_EVIDENCE,20,10,1,1,1,10
1800,D3,SESSION,ORIGINAL_REVERSE,53,10,1,1,1,8
1800,D3,SESSION,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D3,SESSION,FALLBACK_EVIDENCE,20,10,1,1,1,8
1800,D4,SPATIAL,ORIGINAL_REVERSE,53,7773,53,53,53,6567
1800,D4,SPATIAL,M_CAPABILITY_HARD,6,964,6,6,6,868
1800,D4,SPATIAL,FALLBACK_EVIDENCE,20,3143,20,20,20,2755
1800,D4,PASSENGER,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D4,PASSENGER,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D4,PASSENGER,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D4,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D4,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D4,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D4,CAPABILITY_HARD,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D4,CAPABILITY_HARD,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D4,CAPABILITY_HARD,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D4,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D4,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D4,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D4,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,53,5863,37,37,37,6567
1800,D4,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,6,681,4,4,4,868
1800,D4,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,20,2266,14,14,14,2755
1800,D4,TOPK,ORIGINAL_REVERSE,53,394,37,37,37,626
1800,D4,TOPK,M_CAPABILITY_HARD,6,32,4,4,4,87
1800,D4,TOPK,FALLBACK_EVIDENCE,20,157,14,14,14,243
1800,D4,VALID_ETA,ORIGINAL_REVERSE,53,394,37,37,37,626
1800,D4,VALID_ETA,M_CAPABILITY_HARD,6,32,4,4,4,87
1800,D4,VALID_ETA,FALLBACK_EVIDENCE,20,157,14,14,14,243
1800,D4,PATIENCE,ORIGINAL_REVERSE,53,22,6,6,2,12
1800,D4,PATIENCE,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D4,PATIENCE,FALLBACK_EVIDENCE,20,10,1,1,1,10
1800,D4,SESSION,ORIGINAL_REVERSE,53,22,6,6,1,8
1800,D4,SESSION,M_CAPABILITY_HARD,6,0,0,0,0,0
1800,D4,SESSION,FALLBACK_EVIDENCE,20,10,1,1,1,8
1830,D0,SPATIAL,ORIGINAL_REVERSE,49,6919,49,49,49,6096
1830,D0,SPATIAL,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D0,SPATIAL,FALLBACK_EVIDENCE,29,4006,29,29,29,3550
1830,D0,PASSENGER,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D0,PASSENGER,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D0,PASSENGER,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D0,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D0,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D0,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D0,CAPABILITY_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D0,CAPABILITY_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D0,CAPABILITY_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D0,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,49,2739,21,21,21,6096
1830,D0,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,8,441,3,3,3,1083
1830,D0,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D0,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,49,0,0,0,0,6096
1830,D0,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,8,0,0,0,0,1083
1830,D0,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,29,0,0,0,0,3550
1830,D0,TOPK,ORIGINAL_REVERSE,49,0,0,0,0,948
1830,D0,TOPK,M_CAPABILITY_HARD,8,0,0,0,0,160
1830,D0,TOPK,FALLBACK_EVIDENCE,29,0,0,0,0,559
1830,D0,VALID_ETA,ORIGINAL_REVERSE,49,0,0,0,0,948
1830,D0,VALID_ETA,M_CAPABILITY_HARD,8,0,0,0,0,160
1830,D0,VALID_ETA,FALLBACK_EVIDENCE,29,0,0,0,0,559
1830,D0,PATIENCE,ORIGINAL_REVERSE,49,0,0,0,0,7
1830,D0,PATIENCE,M_CAPABILITY_HARD,8,0,0,0,0,1
1830,D0,PATIENCE,FALLBACK_EVIDENCE,29,0,0,0,0,7
1830,D0,SESSION,ORIGINAL_REVERSE,49,0,0,0,0,5
1830,D0,SESSION,M_CAPABILITY_HARD,8,0,0,0,0,0
1830,D0,SESSION,FALLBACK_EVIDENCE,29,0,0,0,0,5
1830,D1,SPATIAL,ORIGINAL_REVERSE,49,6919,49,49,49,6096
1830,D1,SPATIAL,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D1,SPATIAL,FALLBACK_EVIDENCE,29,4006,29,29,29,3550
1830,D1,PASSENGER,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D1,PASSENGER,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D1,PASSENGER,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D1,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D1,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D1,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D1,CAPABILITY_HARD,ORIGINAL_REVERSE,49,3854,32,32,32,6096
1830,D1,CAPABILITY_HARD,M_CAPABILITY_HARD,8,441,3,3,3,1083
1830,D1,CAPABILITY_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D1,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,49,2870,23,23,23,6096
1830,D1,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,8,441,3,3,3,1083
1830,D1,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,29,2359,18,18,18,3550
1830,D1,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,49,2429,20,20,20,6096
1830,D1,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,8,0,0,0,0,1083
1830,D1,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,29,1918,15,15,15,3550
1830,D1,TOPK,ORIGINAL_REVERSE,49,152,19,19,19,815
1830,D1,TOPK,M_CAPABILITY_HARD,8,0,0,0,0,160
1830,D1,TOPK,FALLBACK_EVIDENCE,29,113,15,15,15,454
1830,D1,VALID_ETA,ORIGINAL_REVERSE,49,152,19,19,19,815
1830,D1,VALID_ETA,M_CAPABILITY_HARD,8,0,0,0,0,160
1830,D1,VALID_ETA,FALLBACK_EVIDENCE,29,113,15,15,15,454
1830,D1,PATIENCE,ORIGINAL_REVERSE,49,6,4,4,2,7
1830,D1,PATIENCE,M_CAPABILITY_HARD,8,0,0,0,0,1
1830,D1,PATIENCE,FALLBACK_EVIDENCE,29,3,3,3,2,7
1830,D1,SESSION,ORIGINAL_REVERSE,49,6,4,4,2,5
1830,D1,SESSION,M_CAPABILITY_HARD,8,0,0,0,0,0
1830,D1,SESSION,FALLBACK_EVIDENCE,29,3,3,3,2,5
1830,D2,SPATIAL,ORIGINAL_REVERSE,49,6919,49,49,49,6096
1830,D2,SPATIAL,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D2,SPATIAL,FALLBACK_EVIDENCE,29,4006,29,29,29,3550
1830,D2,PASSENGER,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D2,PASSENGER,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D2,PASSENGER,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D2,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,49,4041,33,33,33,6096
1830,D2,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D2,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D2,CAPABILITY_HARD,ORIGINAL_REVERSE,49,4041,33,33,33,6096
1830,D2,CAPABILITY_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D2,CAPABILITY_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D2,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,49,3229,24,24,24,6096
1830,D2,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,8,902,6,6,6,1083
1830,D2,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D2,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,49,0,0,0,0,6096
1830,D2,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,8,50,1,1,1,1083
1830,D2,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,29,0,0,0,0,3550
1830,D2,TOPK,ORIGINAL_REVERSE,49,0,0,0,0,948
1830,D2,TOPK,M_CAPABILITY_HARD,8,3,1,1,1,157
1830,D2,TOPK,FALLBACK_EVIDENCE,29,0,0,0,0,559
1830,D2,VALID_ETA,ORIGINAL_REVERSE,49,0,0,0,0,948
1830,D2,VALID_ETA,M_CAPABILITY_HARD,8,3,1,1,1,157
1830,D2,VALID_ETA,FALLBACK_EVIDENCE,29,0,0,0,0,559
1830,D2,PATIENCE,ORIGINAL_REVERSE,49,0,0,0,0,7
1830,D2,PATIENCE,M_CAPABILITY_HARD,8,0,0,0,0,1
1830,D2,PATIENCE,FALLBACK_EVIDENCE,29,0,0,0,0,7
1830,D2,SESSION,ORIGINAL_REVERSE,49,0,0,0,0,5
1830,D2,SESSION,M_CAPABILITY_HARD,8,0,0,0,0,0
1830,D2,SESSION,FALLBACK_EVIDENCE,29,0,0,0,0,5
1830,D3,SPATIAL,ORIGINAL_REVERSE,49,6919,49,49,49,6096
1830,D3,SPATIAL,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D3,SPATIAL,FALLBACK_EVIDENCE,29,4006,29,29,29,3550
1830,D3,PASSENGER,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D3,PASSENGER,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D3,PASSENGER,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D3,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D3,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D3,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D3,CAPABILITY_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D3,CAPABILITY_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D3,CAPABILITY_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D3,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,49,2739,21,21,21,6096
1830,D3,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,8,441,3,3,3,1083
1830,D3,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D3,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,49,2739,21,21,21,6096
1830,D3,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,8,441,3,3,3,1083
1830,D3,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D3,TOPK,ORIGINAL_REVERSE,49,188,21,21,19,772
1830,D3,TOPK,M_CAPABILITY_HARD,8,31,3,3,3,129
1830,D3,TOPK,FALLBACK_EVIDENCE,29,188,21,21,19,383
1830,D3,VALID_ETA,ORIGINAL_REVERSE,49,188,21,21,19,772
1830,D3,VALID_ETA,M_CAPABILITY_HARD,8,31,3,3,3,129
1830,D3,VALID_ETA,FALLBACK_EVIDENCE,29,188,21,21,19,383
1830,D3,PATIENCE,ORIGINAL_REVERSE,49,5,4,4,2,7
1830,D3,PATIENCE,M_CAPABILITY_HARD,8,0,0,0,0,1
1830,D3,PATIENCE,FALLBACK_EVIDENCE,29,5,4,4,2,7
1830,D3,SESSION,ORIGINAL_REVERSE,49,5,4,4,2,5
1830,D3,SESSION,M_CAPABILITY_HARD,8,0,0,0,0,0
1830,D3,SESSION,FALLBACK_EVIDENCE,29,5,4,4,2,5
1830,D4,SPATIAL,ORIGINAL_REVERSE,49,6919,49,49,49,6096
1830,D4,SPATIAL,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,SPATIAL,FALLBACK_EVIDENCE,29,4006,29,29,29,3550
1830,D4,PASSENGER,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D4,PASSENGER,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,PASSENGER,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D4,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D4,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D4,CAPABILITY_HARD,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D4,CAPABILITY_HARD,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,CAPABILITY_HARD,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D4,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D4,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D4,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,49,4571,36,36,36,6096
1830,D4,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,8,1208,8,8,8,1083
1830,D4,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,29,2739,21,21,21,3550
1830,D4,TOPK,ORIGINAL_REVERSE,49,342,35,35,32,629
1830,D4,TOPK,M_CAPABILITY_HARD,8,82,8,8,8,78
1830,D4,TOPK,FALLBACK_EVIDENCE,29,188,21,21,19,383
1830,D4,VALID_ETA,ORIGINAL_REVERSE,49,342,35,35,32,629
1830,D4,VALID_ETA,M_CAPABILITY_HARD,8,82,8,8,8,78
1830,D4,VALID_ETA,FALLBACK_EVIDENCE,29,188,21,21,19,383
1830,D4,PATIENCE,ORIGINAL_REVERSE,49,38,8,8,2,7
1830,D4,PATIENCE,M_CAPABILITY_HARD,8,3,1,1,0,1
1830,D4,PATIENCE,FALLBACK_EVIDENCE,29,5,4,4,2,7
1830,D4,SESSION,ORIGINAL_REVERSE,49,38,8,8,2,5
1830,D4,SESSION,M_CAPABILITY_HARD,8,3,1,1,0,0
1830,D4,SESSION,FALLBACK_EVIDENCE,29,5,4,4,2,5
2100,D0,SPATIAL,ORIGINAL_REVERSE,41,5301,41,40,41,3132
2100,D0,SPATIAL,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D0,SPATIAL,FALLBACK_EVIDENCE,18,1883,18,18,18,1157
2100,D0,PASSENGER,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D0,PASSENGER,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D0,PASSENGER,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D0,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D0,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D0,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D0,CAPABILITY_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D0,CAPABILITY_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D0,CAPABILITY_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D0,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,41,1360,11,11,11,3132
2100,D0,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,5,8,1,1,1,439
2100,D0,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D0,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,41,0,0,0,0,3132
2100,D0,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,5,0,0,0,0,439
2100,D0,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,18,0,0,0,0,1157
2100,D0,TOPK,ORIGINAL_REVERSE,41,0,0,0,0,704
2100,D0,TOPK,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D0,TOPK,FALLBACK_EVIDENCE,18,0,0,0,0,289
2100,D0,VALID_ETA,ORIGINAL_REVERSE,41,0,0,0,0,704
2100,D0,VALID_ETA,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D0,VALID_ETA,FALLBACK_EVIDENCE,18,0,0,0,0,289
2100,D0,PATIENCE,ORIGINAL_REVERSE,41,0,0,0,0,14
2100,D0,PATIENCE,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D0,PATIENCE,FALLBACK_EVIDENCE,18,0,0,0,0,6
2100,D0,SESSION,ORIGINAL_REVERSE,41,0,0,0,0,5
2100,D0,SESSION,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D0,SESSION,FALLBACK_EVIDENCE,18,0,0,0,0,1
2100,D1,SPATIAL,ORIGINAL_REVERSE,41,5301,41,40,41,3132
2100,D1,SPATIAL,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D1,SPATIAL,FALLBACK_EVIDENCE,18,1883,18,18,18,1157
2100,D1,PASSENGER,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D1,PASSENGER,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D1,PASSENGER,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D1,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D1,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D1,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D1,CAPABILITY_HARD,ORIGINAL_REVERSE,41,3602,25,25,25,3132
2100,D1,CAPABILITY_HARD,M_CAPABILITY_HARD,5,8,1,1,1,439
2100,D1,CAPABILITY_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D1,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,41,2259,16,16,16,3132
2100,D1,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,5,8,1,1,1,439
2100,D1,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,18,1172,9,9,9,1157
2100,D1,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,41,2251,15,15,15,3132
2100,D1,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,5,0,0,0,0,439
2100,D1,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,18,1164,8,8,8,1157
2100,D1,TOPK,ORIGINAL_REVERSE,41,165,15,15,15,543
2100,D1,TOPK,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D1,TOPK,FALLBACK_EVIDENCE,18,93,8,8,8,200
2100,D1,VALID_ETA,ORIGINAL_REVERSE,41,165,15,15,15,543
2100,D1,VALID_ETA,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D1,VALID_ETA,FALLBACK_EVIDENCE,18,93,8,8,8,200
2100,D1,PATIENCE,ORIGINAL_REVERSE,41,9,3,3,0,14
2100,D1,PATIENCE,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D1,PATIENCE,FALLBACK_EVIDENCE,18,9,3,3,0,6
2100,D1,SESSION,ORIGINAL_REVERSE,41,9,3,3,0,5
2100,D1,SESSION,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D1,SESSION,FALLBACK_EVIDENCE,18,9,3,3,0,1
2100,D2,SPATIAL,ORIGINAL_REVERSE,41,5301,41,40,41,3132
2100,D2,SPATIAL,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D2,SPATIAL,FALLBACK_EVIDENCE,18,1883,18,18,18,1157
2100,D2,PASSENGER,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D2,PASSENGER,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D2,PASSENGER,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D2,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,41,3526,23,23,23,3132
2100,D2,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D2,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D2,CAPABILITY_HARD,ORIGINAL_REVERSE,41,3526,23,23,23,3132
2100,D2,CAPABILITY_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D2,CAPABILITY_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D2,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,41,2174,15,15,15,3132
2100,D2,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,5,245,2,2,2,439
2100,D2,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D2,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,41,0,0,0,0,3132
2100,D2,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,5,0,0,0,0,439
2100,D2,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,18,0,0,0,0,1157
2100,D2,TOPK,ORIGINAL_REVERSE,41,0,0,0,0,704
2100,D2,TOPK,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D2,TOPK,FALLBACK_EVIDENCE,18,0,0,0,0,289
2100,D2,VALID_ETA,ORIGINAL_REVERSE,41,0,0,0,0,704
